Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
16825,37Jc6IK91j87bVDijAgatF,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 4. Variation III",4,91664,False,0.304,0.0925,0,-27.578,1,0.0464,0.992,0.91,0.14,0.896,153.84,5,classical
4339,2NGhKPZdZk2pPZinWphTzh,Max Richter;Mari Samuelsen;Konzerthausorchester Berlin;Jonathan Stockhammer,Voyager - Essential Max Richter,November,54,367240,False,0.45,0.442,0,-11.444,1,0.0478,0.524,0.176,0.101,0.138,120.176,4,ambient
93013,0218OusF1etow0wB7zia7u,Kvatro,Русская зима,Опять метель,10,217819,False,0.294,0.285,7,-11.287,0,0.0296,0.826,0.000188,0.452,0.117,140.175,4,romance
88982,1PvoWQsavMCVzc7ypt7jA5,Golden Ganga,Energía Libre,La Gloria Eres Tú,45,245920,False,0.725,0.564,9,-7.559,1,0.0328,0.649,1.38e-06,0.318,0.812,129.978,4,reggae
20159,1rfofaqEpACxVEHIZBJe6W,Camila Cabello;Young Thug,Camila,Havana (feat. Young Thug),80,217306,False,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4,dance
112700,1xlXvK3CtEGFttrOPijgCS,Ömer Balık,Coffee Blues,Coffee Blues,52,220000,False,0.843,0.37,6,-11.635,0,0.041,0.521,0.0097,0.114,0.664,99.996,4,turkish
90894,6rLqjzGV5VMLDWEnuUqi8q,Martha Reeves & The Vandellas,Dance Party,Dancing In The Street - Stereo,67,165226,False,0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,4,rock-n-roll
2784,0VALO2mJCnpzv8OSHlMlSq,La Verbena Popular,El Tercer Viento Norestense,Hiereme,46,241986,False,0.746,0.805,0,-4.141,1,0.0342,0.307,0.0,0.254,0.912,145.899,4,alt-rock
1219,2Fc99kfkQ1S2RilXcd6xIU,Money Chicha,Echo en Mexico,Quieren Efectos,24,167217,False,0.553,0.773,5,-6.446,1,0.0343,0.173,0.865,0.185,0.597,96.617,4,afrobeat
101735,6X3drSktexnQtYpXtL0T0q,Granular,Colours,Brown Noise 148 LPF,34,170303,False,0.111,0.636,2,-32.014,0,0.102,0.784,1.0,0.112,0.00782,71.384,3,sleep
23862,5K4HJ4Ydm5qG3Bw7JaDAeZ,Dimmi;Zeeba,Found U,Found U,43,179027,False,0.77,0.644,7,-5.151,1,0.0408,0.00347,0.000519,0.188,0.522,122.008,4,deep-house
96017,6RzPHkfmWnAsUc7uycXpBg,Akatu;Ferrugem,Contrato Vitalício (Ao Vivo),Contrato Vitalício - Ao Vivo,55,187604,False,0.641,0.752,3,-6.677,1,0.0439,0.58,0.0,0.95,0.691,149.901,4,samba
78341,0VgllvQ39yOvv5shudXq0o,Andreas Gabalier,VolksRock'n'Roller,Vergiss die Heimat nie,31,279760,False,0.602,0.506,4,-8.423,1,0.0277,0.364,0.0,0.11,0.325,127.932,4,party
20658,3n2lUfmtaYuqMSR8tDo8F0,Wiz Khalifa,Contemporary Hip Hop,Memory Lane,0,166773,True,0.789,0.71,4,-4.574,0,0.353,0.37,0.0,0.155,0.826,95.178,4,dance
7302,6f249Hnx4ZO5Ioug2uS4r9,Sara Watkins,Under the Pepper Tree,Night Singing,50,131248,False,0.426,0.056,11,-18.751,0,0.0347,0.955,0.00612,0.11,0.0728,131.127,4,bluegrass
57301,7vvmU5ayTrVWiNVxiwHLQI,Udbhav,Nanku Sharma,Kaafizyada,51,164307,True,0.711,0.465,11,-10.275,0,0.0331,0.795,0.0115,0.213,0.534,121.016,4,indie
19766,72RD8jifCUa7JtwQNSzadN,Morgan Evans,Burn Burn Burn - Hot Country Hits,Country Outta My Girl,0,202613,False,0.448,0.932,7,-4.424,1,0.0976,0.0174,0.0,0.347,0.709,187.813,4,country
6145,0XbovShNMapTfU5t1jgmgi,Samael,Ceremony of Opposites,To Our Martyrs,21,157280,False,0.248,0.969,1,-6.384,1,0.0615,0.000158,0.721,0.383,0.447,148.138,4,black-metal
39110,2SQfnHctOPnzlbnR8cjrgZ,CRO,Arbeitsmusik Herbst/Winter 2022/2023,FENSTER,0,185493,False,0.703,0.618,7,-9.037,1,0.0847,0.389,0.00407,0.153,0.391,90.085,4,german
22781,0ihbD7cgJePV0WLQ4brEkT,Gatecreeper,Sonoran Depravation,Lost Forever,23,214737,False,0.444,0.879,11,-6.618,0,0.0402,1.94e-06,0.738,0.445,0.219,120.022,4,death-metal
5710,7FOeR1X65DEG4KjpVhNC4Z,Sayuri,それは小さな光のような-special edition,それは小さな光のような,52,272906,False,0.492,0.959,7,0.698,0,0.0535,0.109,0.0,0.0796,0.349,143.966,3,anime
3657,7KwFRmkfw7cUZIUqNxeuxw,Elaine,It's Okay to Not Be Okay (Original Television Soundtrack) Special Track vol.1,Wake Up,50,254013,False,0.768,0.873,1,-3.922,0,0.0648,0.0612,1.69e-06,0.0615,0.771,119.984,4,alternative
1841,28i8wrtierqlLXenXZqgRL,Samuca e a Selva,Ditados Populares Dançantes,Vermelhos de Ciclos,16,242000,False,0.753,0.728,10,-6.071,0,0.0563,0.0159,0.0652,0.107,0.59,144.003,3,afrobeat
68339,17x6eyS7sD6uqWfc8yn1EY,Don Omar,Última Misión Reggaeton,Dale Don Dale,0,212413,False,0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4,latino
876,2vP0JcTiuYnzrBy45ACKBz,Keisha White,The Weakness In Me,The Weakness In Me,26,200720,False,0.717,0.554,7,-5.389,1,0.044,0.0592,0.0,0.11,0.324,128.039,4,acoustic
63475,54EJ02S70ikT2SA2q3MmUI,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),Shower - LIVE,24,357333,False,0.557,0.645,11,-9.547,1,0.0484,0.593,0.0,0.939,0.347,88.016,4,j-rock
105849,0qs1j0tjTNGCixCK4DMlxu,"Sarah, the Illstrumentalist",No Traffic in LA,Mental Field Trip,5,153570,False,0.687,0.527,4,-8.287,0,0.0383,0.00529,0.795,0.202,0.462,115.011,4,study
62937,7h76l7sXK3y6Q5JPKlzmZn,Reginaldo Rossi,A Volta,"Amor, Amor, Amor",37,218333,False,0.615,0.772,11,-10.51,1,0.0325,0.0542,0.000156,0.0586,0.937,132.646,4,j-pop
105547,5m1BXyUyh1QXKYkzbqAH6E,Matt Large,As Real As It Gets,As Real As It Gets,25,158375,False,0.704,0.657,10,-4.231,1,0.0443,0.0142,0.888,0.158,0.702,184.076,4,study
44587,13a2v5JNOROuvh2MBMWxqb,Teenage Wrist,Earth Is A Black Hole,Earth Is A Black Hole,50,175577,False,0.553,0.902,11,-4.35,0,0.0588,0.00286,0.0,0.2,0.572,132.089,4,grunge
80254,4eFnk661RcdOuH9ajiTO3j,Mohammed Irfan,Ek Villain,Banjaara,63,336567,False,0.657,0.489,1,-6.829,0,0.0306,0.713,0.0,0.124,0.399,116.0,4,pop-film
65130,15C4q7G41cgBApe7hinKc3,Dhanush,Mayakkam Enna,Voda Voda Voda,59,276378,False,0.807,0.519,0,-7.565,0,0.082,0.247,0.000256,0.0774,0.386,85.008,4,k-pop
95690,4lbby2AMPPZj1CznOxmziw,Domingo Quiñones,Era Salsa para Bailar,El Cantante,0,295080,False,0.692,0.756,7,-5.235,1,0.0563,0.555,0.0,0.199,0.819,92.781,4,salsa
28313,70gDh9HAjzlRjEyrlR3y9d,Porter Robinson,Nurture,Lifelike,50,94650,False,0.455,0.373,10,-12.854,1,0.0325,0.77,0.0443,0.0682,0.375,100.74,4,dub
20021,0tBbt8CrmxbjRP0pueQkyU,Selena Gomez;Marshmello,Wolves,Wolves,80,197993,False,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,4,dance
45434,0SzwttY3oCODcDna3I9I2l,Los Indios Tacunau,Zambas From Argentina To The World,Quiero Ser luz,25,195106,False,0.554,0.476,6,-11.698,0,0.0608,0.739,2.1e-05,0.103,0.626,171.654,4,guitar
97826,7Au9B2A3H4yL8T7yleU7o9,Léo & Raphael,"Mar de Chapéu, Vol.1 (Ao Vivo)",Empresário Pecuarista - Ao Vivo,45,224215,False,0.514,0.415,11,-7.166,1,0.0533,0.819,0.0,0.3,0.493,125.356,3,sertanejo
70365,3oTmOv9KjIcOfRTfGH5c62,Jolin Tsai;Jony J,《狼殿下》影視原聲帶,我是誰 (電視劇《狼殿下》主題曲),45,239285,False,0.591,0.595,11,-9.984,0,0.0653,0.641,0.0,0.161,0.611,77.009,4,mandopop
45039,1zzsrJb2btZVV6EoBP2frT,Los Tecolines,Los Tecolines: Bolero Romantico,En Que Quedamos Por Fin,38,160705,False,0.78,0.416,4,-15.182,1,0.0509,0.748,0.000306,0.125,0.836,129.28,4,guitar
108778,38RAiDHgY436zkGXTmQvkp,Hugo Díaz,Tangos,Cuesta Abajo,17,270512,False,0.569,0.471,0,-8.971,1,0.0735,0.63,0.625,0.0909,0.417,101.855,4,tango
95303,4xIZd7KCf5sexX8eLX9768,Javier Vásquez,Mi Historia,Salud,32,221952,False,0.868,0.584,5,-6.386,0,0.077,0.37,6.86e-06,0.205,0.936,97.472,4,salsa
79981,5vKkaZHPzuqQheytfKuXzp,Elton John,The Lion King,"Circle of Life - From ""The Lion King""/Soundtrack Version",55,291600,False,0.3,0.387,10,-15.321,1,0.0331,0.264,0.215,0.106,0.137,160.587,4,piano
68290,0cZPaB4GUe0mfx1KXr6FBR,Don Omar,Perreo en Halloween,Guaya Guaya,3,194013,False,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,latino
3913,5ZZuiMFxl85qakgTZQapsc,Oh No,"The Music of Grand Theft Auto V, Vol. 1: Original Music",Welcome To Los Santos,52,154280,False,0.686,0.433,4,-8.9,0,0.0339,0.239,0.18,0.0898,0.389,88.981,4,alternative
23755,2itzcJHEGyqAMn3GIu5sTe,Syn Cole,Melodia,Melodia,37,166451,False,0.782,0.757,11,-4.893,0,0.0406,0.0706,0.000554,0.32,0.655,123.964,4,deep-house
76835,7dR13PkvpA9CoQlrM2HjC7,Celtic Thunder,Legacy (Vol. 2),Seven Drunken Nights,20,303693,False,0.457,0.711,2,-9.988,1,0.457,0.778,0.0,0.531,0.35,124.892,3,opera
57980,7vNl93pqG0xXo4HE2jpj2S,Aditya A,Yaara Tu,Yaara Tu,41,148058,False,0.775,0.261,4,-13.94,1,0.0361,0.314,0.0,0.103,0.829,103.991,4,indie
20869,59tskctgqUmjCWAwhzYAFm,Sabrina Carpenter,Singular Act II,Looking at Me,73,181120,False,0.681,0.798,2,-4.367,1,0.0375,0.00398,5.11e-06,0.0542,0.516,105.99,4,dance
47391,3d4oqD3MLxGgmYcKwDcnES,Matanza,A Arte do Insulto,A Arte do Insulto,44,110986,False,0.295,0.96,0,-3.357,1,0.105,5e-05,0.0,0.416,0.835,178.374,4,hard-rock
46880,2MDsJXHLyeYi0eTLxjioQd,Scooter;Maidwell,Ace,What You're Waiting For,17,214153,False,0.567,0.84,11,-2.725,0,0.0495,0.0102,3.13e-05,0.158,0.337,130.071,4,happy
74181,5YkKpbHgr62AmlkLh2pwDc,O Teatro Mágico,Entrada para Raros (10th Anniversary Edition),O Anjo Mais Velho,44,342786,False,0.628,0.816,4,-5.393,1,0.0396,0.437,0.000209,0.189,0.625,113.068,4,mpb
2990,5Y7Lt08Xc885tzG5kKTZ4u,Skay Beilinson,¿Dónde Vas?,Aves Migratorias,44,202826,False,0.744,0.823,9,-6.44,1,0.0307,0.0133,0.427,0.0919,0.962,120.018,4,alt-rock
40291,759PEyOJs59vSUBfd3qf6B,Fabiana Anastácio,Sou Eu,Sou Eu,44,290266,False,0.738,0.78,1,-3.802,1,0.0329,0.479,0.0,0.127,0.901,127.946,4,gospel
53050,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,ASTROWORLD,SICKO MODE,83,312820,True,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4,house
15042,4oxiWO9whM6zCHxFZwmlVn,Pink Sweat$,Slow Down Soul,Nothing Feels Better,0,157779,False,0.769,0.395,2,-7.71,1,0.0287,0.285,0.0,0.0776,0.558,81.485,4,chill
30045,1fkKTSAmrguXmlZ1we0BQp,David Guetta;Becky Hill;Ella Henderson,Baddest of Them All,Crazy What Love Can Do,0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,edm
54819,2uicT9SVQ3npfenMTZAjcH,Access to Arasaka,void();,array(0..8191),8,207560,False,0.567,0.931,2,-8.524,1,0.428,0.113,0.737,0.0916,0.145,108.113,4,idm
58084,0sDiCaxE8xmytubZFTqLK2,Celldweller,FiXT Presents: Sinister Sounds,When Your Walls Fall,5,308199,False,0.465,0.568,2,-8.231,1,0.0339,0.00427,0.871,0.109,0.0273,95.012,4,industrial
65144,7vR8sGqVg5HMEOEvECdzlQ,Yuvan Shankar Raja;Tanvi Shah,"Voice of Yuvanshankar Raja, Vol. 2","En Kadhal Solla (From ""Paiya"")",60,293893,False,0.874,0.412,0,-5.746,0,0.0313,0.035,0.00684,0.102,0.56,105.019,4,k-pop
83326,6xe6zTzAg4XRI9xJoq89cP,DubVision,Steal The Moon,Steal The Moon,53,195000,False,0.471,0.669,8,-6.115,1,0.0602,0.02,7.7e-05,0.301,0.248,127.983,4,progressive-house
38380,6hrWKdiLOcDgta5uybTj57,The Peep Tempel,Tales,Big Fish,30,187346,False,0.451,0.906,11,-5.826,1,0.0865,0.00661,0.0895,0.181,0.579,166.552,4,garage
59292,6ZTt8P7rjmJQLNidpgairA,Beshenitar,Around the 13 Sins,Spiritual Brothel,0,379402,True,0.261,0.988,2,-6.009,1,0.203,0.000588,0.102,0.0957,0.0332,119.915,4,iranian
69739,1Obm4p2LtPppDIsYNtojLy,Linerz Motorsports,Linerz Gempak,Linerz Gempak,27,220822,False,0.705,0.93,4,-4.798,1,0.386,0.389,0.0,0.326,0.568,78.809,4,malay
61552,2ixZvl7uehd51Tcgo6dnMs,Yui Horie,BEST ALBUM,silky heart,36,233720,False,0.681,0.936,11,-6.388,1,0.0345,0.00895,0.0593,0.662,0.959,134.992,4,j-idol
93823,4xZHTNlNrjrWtLqHkbK5RO,"Группа ""Загадка""","20 лучших ресторанных песен. Ой, цветет калина","А за окном то дождь, то снег",0,215960,False,0.62,0.25,7,-10.793,0,0.0475,0.913,0.0,0.0733,0.586,132.383,4,romance
7691,3GmgxjJpkSamedNinjO3rB,The Carter Family;Johnny Cash,Keep On The Sunny Side,Keep on the Sunny Side,25,147173,False,0.574,0.324,0,-11.06,1,0.0265,0.768,0.0,0.141,0.627,101.176,4,bluegrass
29934,3bToEljuzvsBFBd0smEDBx,William Black;Amidy,Daydreamer,Daydreamer,36,252800,False,0.554,0.87,8,-4.229,1,0.0583,0.174,0.00124,0.117,0.159,149.933,4,dubstep
105178,6ND6qzbcyyCLdypdQFX2ie,Beat Oven,Superpad,Fairy Tale,42,92138,False,0.687,0.526,7,-6.967,1,0.0377,0.000466,0.843,0.217,0.255,83.991,4,study
60157,6350t5ExUoKr7hxFQygFtG,Busy Signal,Party Girl,Party Girl,45,190000,False,0.832,0.717,8,-5.349,1,0.0904,0.0214,0.0,0.0336,0.732,102.032,4,j-dance
23415,6HUnAzGo1zYfdX4ZW1yiZh,Tale Of Us;Kiasmos,Endless (Remixes),Notte senza fine - Kiasmos Remix,49,388153,False,0.704,0.448,1,-16.847,1,0.0454,0.228,0.913,0.107,0.231,120.009,4,deep-house
58002,5awDvzxWfd53SSrsRZ8pXO,Rammstein,Sehnsucht,Du hast,75,234226,False,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,4,industrial
47631,5vQfFRhPgLCHnRt38BWZdc,Charlie Brown Jr.,A Arte De Charlie Brown Jr.,Tamo Ai Na Atividade,38,219426,False,0.41,0.872,10,-3.403,0,0.0977,0.003,1.24e-06,0.0901,0.784,166.211,4,hard-rock
16671,1Rnc5yUosXzrVkKSW3pa9Y,Wolfgang Amadeus Mozart;Bernhard Paumgartner;Camerata Salzburg,Mozart: A Night of Classics,"Symphony No. 30 in D Major, K. 202: IV. Presto",17,60226,False,0.494,0.252,2,-12.272,1,0.0505,0.983,0.939,0.114,0.347,99.222,4,classical
107759,1xlBBF8plcM6vHQfOM9Fs7,L'Impératrice,Matahari (French Version),Erreur 404,49,220506,False,0.72,0.256,3,-12.217,0,0.0352,0.375,0.626,0.125,0.467,95.013,4,synth-pop
47505,7L93GESzq43UkKUt5FsOCq,House Of Pain,House of Pain (Fine Malt Lyrics) [30 Years] [Deluxe Edition],Jump Around - 30 Years Remaster,74,218546,True,0.811,0.823,4,-5.921,0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,4,hard-rock
4657,2KJkKZ6u3QRm9Xpu5I2CPB,Clem Leek,Rest,Patience Is A Virtue,48,119063,False,0.305,0.168,4,-16.916,1,0.0332,0.964,0.852,0.103,0.051,117.312,4,ambient
6813,4IQrkw1B28TFHMJbVbgiJC,Nifelheim,Servants of Darkness,Sadistic Blood Massacre,16,170133,False,0.223,0.989,5,-4.23,1,0.108,1.38e-06,0.833,0.149,0.0769,119.421,4,black-metal
85130,0wMGxaOeu5zZfbx3gWctMx,Los Abuelos De La Nada,Rock x siempre,Mil Horas,0,165186,False,0.706,0.474,7,-8.55,0,0.0598,0.242,0.0,0.0789,0.545,99.776,4,punk-rock
11620,2ZQ4lypCihgYLjIdvLRqyW,Henry Jackman,Captain America: The Winter Soldier (Original Motion Picture Soundtrack),Captain America,40,581853,False,0.452,0.267,5,-20.359,0,0.0339,0.684,0.875,0.0761,0.13,152.567,5,british
87221,28RUIwtdKUNoMVlg4DzsgV,Fidel Rueda,Tengo Ganas,Me Llamas,48,257038,False,0.773,0.413,8,-5.931,1,0.049,0.344,6.57e-05,0.0659,0.88,98.749,4,r-n-b
68546,67avyz2FqPWktHLm8cHFpT,Chino & Nacho;Daddy Yankee;Don Omar;Wisin,Perreo Tenebroso Vol. 1,Andas En Mi Cabeza - Remix,0,255840,False,0.719,0.934,9,-3.242,1,0.0858,0.213,0.0,0.177,0.619,104.095,4,latino
46310,2DcIBXq2wQP59Q7SeK86n4,Joey Riot;Teddy,I Call You Out,I Call You Out,21,206250,False,0.496,0.996,2,-1.704,0,0.136,0.0232,0.00308,0.422,0.448,160.002,4,happy
47221,755bvJDSA3LNcNuFgBT9LK,Black Sabbath,Paranoid,Iron Man (2009 - Remaster),37,354213,False,0.334,0.828,9,-9.168,1,0.0985,0.00312,0.0043,0.0949,0.515,157.891,4,hard-rock
46153,4jihqV0COtCtBpJOuTRTV4,S3RL;Kayliana,You Are Mine,You Are Mine,50,194734,False,0.462,0.967,6,-0.965,0,0.154,0.00949,1.34e-06,0.335,0.265,174.893,4,happy
65675,3sE4qcXfzn0RbMYlZ4nRWF,Alka Yagnik;Kumar Sanu;Udit Narayan,Dil Hai Tumhaara (Original Motion Picture Soundtrack),Mohabbat Dil Ka Sakoon,49,337840,False,0.666,0.918,11,-6.017,0,0.0905,0.153,0.000256,0.0844,0.814,126.016,4,k-pop
21982,5KOlMYgDf1VtRafA4LzjJ6,Labyrint,Garalaowit,Officiella kampanjlåten,28,229560,False,0.548,0.805,9,-6.092,1,0.396,0.542,0.0,0.266,0.625,120.354,5,dancehall
64297,264PIvfCX9wSiYs7wOk3aY,Nat King Cole,Xmas Classics 2022,Joy To The World - Remastered 1999,0,84986,False,0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz
9661,7HttMaN4xcGBLhFRHb0DVS,Capital Inicial,Eu Nunca Disse Adeus,Eu Nunca Disse Adeus,46,208786,False,0.299,0.686,7,-7.058,1,0.0417,0.0132,0.0,0.354,0.366,145.971,3,brazil
63319,7LqQO6uWQHDEue1ejeUVhF,LiSA,Launcher,Rising Hope,57,251213,False,0.547,0.978,8,-2.732,1,0.254,0.0626,0.0,0.0735,0.647,94.703,4,j-rock
2037,71BwuaJ5VjGx9EJdrc9OX2,The Killers;Ryan Pardey,Home For Christmas 2022,Don't Shoot Me Santa,0,245106,False,0.588,0.847,8,-4.164,1,0.0705,0.0601,0.0,0.307,0.662,120.041,4,alt-rock
40699,63qYnhfLWKoEEBY6pLHkWf,Aline Barros,Aline Barros 20 Anos Ao Vivo,O Poder do Teu Amor (The Power Of Your Love) - Ao Vivo,40,372720,False,0.509,0.55,2,-7.17,0,0.0262,0.0731,0.0,0.682,0.397,136.969,4,gospel
21429,4231MOdd64jKGGdjxtROU1,Roze Don;Aalvero;Marksman,Little Bit (Remix),Little Bit - Remix,32,183448,True,0.933,0.683,9,-3.69,1,0.314,0.162,0.0,0.14,0.656,106.072,4,dancehall
31485,5eYQMChHFGtMlRPZicBtMC,Topic;A7S,pov: it's 2020,Breaking Me,0,166793,False,0.789,0.72,8,-5.652,0,0.217,0.223,0.0,0.129,0.664,122.031,4,electro
54553,1l1SFNHNrjvibzba2myYvo,Lusine;Benoît Pioulard,Sensorimotor,Witness,34,263841,False,0.713,0.737,10,-10.735,0,0.154,0.123,0.0189,0.095,0.382,132.27,4,idm
47666,0HSqXHUdHUbDjWxYIClohv,Judas Priest,Angel Of Retribution,Angel,55,264200,False,0.532,0.441,11,-7.86,0,0.0243,0.014,0.0,0.11,0.204,83.998,4,hard-rock
73125,6G40wvmUlCrx5KqGFN5H4X,Rodriguez Jr.;Liset Alea,Blisss,What Is Real,51,223451,False,0.674,0.662,7,-11.16,1,0.233,0.0377,0.00318,0.41,0.322,122.979,4,minimal-techno
43472,163Kb2pSLLduhfbO6Zn0sL,Five Finger Death Punch,F8,Inside Out,63,226348,True,0.476,0.991,4,-2.855,0,0.15,0.00191,0.0,0.121,0.202,82.997,4,groove
62147,18b3M1rEHsIHAqyrUxttnq,SEKAI NO OWARI,Alternative Christmas 2022,silent,0,311146,False,0.435,0.623,0,-5.299,1,0.036,0.456,0.0,0.113,0.397,87.794,4,j-pop
31291,1uvBOCykry1KtIC3Rh7kMe,Alesso;TINI,Queda poco para la PAES,Sad Song,0,154024,False,0.735,0.691,0,-6.475,1,0.0362,0.0876,0.0,0.34,0.548,110.018,4,electro
91242,3omnDqXnlC4awZfUrGQSDN,The Killers;Toni Halliday,Alternative Christmas 2022,A Great Big Sled,0,262586,False,0.532,0.872,0,-3.869,1,0.0636,0.00223,0.0,0.283,0.299,127.959,4,rock
65680,5icjWEYcqUArDKzxDZmHDg,Anuradha Paudwal,Jai Maa Vaishno Devi,Main Hoon Daasi Teri Datiye,47,338506,False,0.54,0.642,7,-9.579,0,0.0318,0.781,0.0,0.333,0.899,140.042,3,k-pop
91367,6PL07DkNaAqFPbJBbIX1ZY,Vance Joy,Feeling Good - Adult Pop Favorites,Bonnie & Clyde,0,194080,False,0.714,0.611,0,-5.448,1,0.0367,0.891,0.011,0.0969,0.412,117.872,4,rock
108200,49kiKBoMp7RDLy0GO3mMAQ,Roberto Goyeneche,Vivo y Chamuyando,Sur,23,209792,False,0.395,0.358,2,-13.317,1,0.0482,0.685,0.00392,0.97,0.242,124.34,3,tango
40483,2ayGHwGSw6y3Nvcmvy5MG5,Cassiane,Com Muito Louvor,Basta Uma Palavra,40,215063,False,0.67,0.511,9,-7.133,0,0.0398,0.458,1.35e-05,0.285,0.399,130.933,4,gospel
94492,27E4psA6L8EPkArzqOwT0j,Billy Bueffer,Stoner Thoughts,Stoner Thoughts,56,188813,True,0.789,0.527,5,-5.72,1,0.0972,0.123,0.0,0.0445,0.689,81.508,4,sad
38431,56GFlp1dkt7dw56pQdTwqW,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Red Light Indicates Doors Are Secured,58,143626,False,0.622,0.846,11,-4.831,0,0.0311,0.00316,0.0,0.0989,0.914,110.683,4,garage
46628,39pQVKX7Ys0edhXsxhjCzw,Charly Lownoise;Mental Theo,The Best Of Charly Lownoise & Mental Theo,Fantasy World,17,206906,False,0.425,0.93,0,-4.517,1,0.115,0.426,0.0,0.49,0.453,169.94,4,happy
99854,6wZI4mdT8JwXgkGURnBQiq,John Mayer,Say,Say,61,230213,False,0.485,0.723,10,-6.565,1,0.0317,0.541,1.12e-06,0.075,0.541,167.845,4,singer-songwriter
66861,6v4EmvGceSrjtkLF3hmRh4,Koo Koo Kanga Roo,Viral: Songs About Cats and Stuff,Go Viral,9,93776,False,0.902,0.667,1,-8.976,1,0.227,0.255,5.76e-06,0.0831,0.781,106.043,4,kids
66527,0HRlkCB0cETbHAjHFcEV5p,Koo Koo Kanga Roo,Slow Clap,Password,12,147510,False,0.857,0.738,11,-5.33,1,0.141,0.00302,0.0,0.0994,0.387,108.997,4,kids
27459,30kLmKZIWj7n5s28QFNy4F,DJ Fresh;SHY FX,Gold Dust (Shy FX Re-Edit),Gold Dust - SHY FX Re-Edit,56,183000,False,0.62,0.932,0,-3.44,1,0.0843,0.00716,0.000674,0.215,0.556,177.017,4,drum-and-bass
58475,2JEvkGpibMvl7nAymPedyW,Priest,Obey EP,Obey,24,256000,False,0.501,0.793,9,-5.475,0,0.0422,0.00623,0.000369,0.141,0.0678,123.884,4,industrial
9519,2TI0STKG1kgevz10OxF3Pm,Tim Maia,Tim Maia 1980,"Você E Eu, Eu E Você (Juntinhos)",44,292670,False,0.791,0.858,8,-9.45,1,0.072,0.114,0.0923,0.0781,0.872,125.791,4,brazil
74982,62n4ulp6Ln63s8BC6rGhbp,Palavra Cantada,Bafafá,Sambinha da Fralda Molhada,39,178098,False,0.725,0.613,0,-9.739,1,0.0961,0.671,3.04e-05,0.0506,0.499,103.039,4,mpb
112020,0LnT7NTyTW8hJGffRCNoy6,Khontkar,Ondan Böyleyim,Ondan Böyleyim,50,129802,True,0.653,0.585,11,-6.42,1,0.0242,0.0628,0.0,0.36,0.277,110.005,4,turkish
52013,1bqDQwBFPvykl6OiIHTVis,Hank Williams;Drifting Cowboys,Memorial Album (Expanded Edition),Settin' The Woods On Fire,45,158266,False,0.757,0.3,0,-9.017,1,0.0434,0.836,1.73e-06,0.0649,0.961,161.295,4,honky-tonk
101535,0bDFsdF1BdtWzjqE2Vfxvl,White Noise Meditation,Background Noise For Baby Sleep,Clean White Noise - Loopable with No Fade,36,73442,False,0.0,2.03e-05,10,-34.919,1,0.0,0.889,0.403,0.153,0.0,0.0,0,sleep
85306,2ib8fuTavdc48X6MjhE4Ft,Falling In Reverse,ZOMBIFIED,ZOMBIFIED,71,218520,True,0.544,0.911,10,-3.681,0,0.0422,0.000141,8.89e-06,0.333,0.558,91.033,4,punk-rock
81345,5daXN4TLvGWMIAxE3VlmrY,Justin Bieber;Busta Rhymes,"It's Christmas, Let's Dance",Drummer Boy,0,225333,False,0.752,0.85,8,-8.327,1,0.0819,0.025,0.000131,0.149,0.491,122.991,4,pop
3581,0fsLV7k09RmzVvqpcfhDUF,FKA twigs,Modern R&B Love,killer,0,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,alternative
58977,1SHREUIDJGrgCveZjnYNEI,Sevendust,Sevendust (Definitive Edition),Face,22,287439,True,0.505,0.786,6,-7.074,1,0.0675,3.7e-05,0.705,0.14,0.398,81.511,4,industrial
103126,7Fyq0tCeq2nVyYAkCta9gn,Stevie Wonder,Jingle Bell Rock 2022,What Christmas Means To Me - Single Version / Mono,0,148146,False,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,soul
